id,original_text,clean_text,sentiment,polarity,subjectivity,lang,place,place_coord_boundaries
1235108104863268864,@SIDHART43303529 BC apne AAP Ko dekh bsdk berojgaar khud hai aur hmko bol rha h BC.,Siddhrt 43303529 just watching myself Bsdk unemployed here and tell us Banks,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235107935480467459,Ghar ka damad bana le bsdk.. https://t.co/mrJSoET1bR,Home and make law Bsdk ..,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"New Delhi, India",
1235107908750200833,"@RKsDevotee_ APKGK aur BAH kaha hai Bsdk Paaji..

Movies Bhale hi Lite Hai.. Lekin achi hai dono",Rksdevoti_ said Apakgk and arms Bsdk cad .. movies even light .. But Its good for both,"Sentiment(polarity=0.55, subjectivity=0.65)",0.55,0.65,in,Delhi Tasmania,
1235107857101553665,@amazingmka @Ab_Bsss @RiYeah108 Are bsdk 🤣🤣,amazingmka Ab_Bsss RiYeah108 Are bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Kolkata,
1235107779079294976,"@sudhirchaudhary @WIONews #CoronaVirus se bhi bhayanak hai tu BSDK 
#coronavirusindia #CoronaOutbreak",Sudhirchaudhari Vivews is terrible Konvirs you Bsdk Konvirsindia Kronaitbrik,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0,in,,
1235107685013450752,@ANI And he l conduct election rallies ... Bsdk,ANI And l conduct election rallies ... Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Tamil Nadu, India",
1235107664889184256,@KhiladiJeetu BSDK naaraz hai kya mujse? Reply kyu nahi de raha?,Kiladijitu Bsdk is angry Why do not me Reply,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,in,BHRAM,
1235107573973409793,@Asmi_Malik_  bhaag bsdk https://t.co/j8dIWSm1wj,Asmimalika part basadaka,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,Islamabad,
1235107558790053890,@MaxxAryan_79 @IshtiaqueSrkian Done bsdk,MaxxAryan_79 IshtiaqueSrkian Done bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,| fan account,
1235107207802261504,"हिन्दू : इस बार हम धूमधाम से होली खेलेंगे 😋
लिब्रल्स : बिना पानी के होली खेलो, सुखी होली खेलो, होली ही मत खेलो सबसे… https://t.co/7dhD8CCZfP",,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,"New Delhi, India",
1235107119080210432,"@the_white_lies @WAKhan339 data lega, data dikhane lagenge toh bsdk gaa#d fatt jaayega tumhara",The_wait_laij Vkhan 339 data will data will be displayed Toh will Ftt singing Bsdk yours,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235106865710641153,@Akshay_JaiHind @ANI Bsdk tu karke dikah na.,Akshy_jahind ani Bsdk Dik thou not,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235106386524045312,Abay bsdk chup karja faltu ki promotion https://t.co/SXP9Aqiwsm,Promotion is done quietly Faltu player again,"Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",0.0,0.3333333333333333,in,Pakistan,
1235106385035235333,@akshaykumar Bhai bhai👍🙏,Akshay brothers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,,
1235106012933181441,@kapsology @narendramodi Arry Bsdk... He is advising.. So tat ppl lik  u can b safe.. Ur free to go to crowded Plc n die.. Pls,kapsology narendramodi Arry Bsdk ... He advising.. So tat ppl lik u b safe.. Ur free go crowded Plc n die.. Pls,"Sentiment(polarity=0.45, subjectivity=0.65)",0.45,0.65,en,,
1235105982461530112,Kbhi jlti hui g*nd m ungli ki h ?,Ever level of burning C * Nd finger,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ht,,
1235105906511101953,@UmarCheema1 Tu roz sheesha dekha kar bsdk tv dekhnay ki zaroorat nahin rahay gi 🤚🤚🤚,Umrchima 1 You do not need to see which mirror everyday Bsdk TV went Rhy,"Sentiment(polarity=-0.2, subjectivity=0.6)",-0.2,0.6,hi,"Karachi, Pakistan",
1235105854724009984,Abe #Kaamyaab movie release hone wali hai koi trend kar lo bsdk paisa SRK kaa hi laga hai🤣🤣,Abe managed movie is scheduled to be released take a trend Bsdk money was only Cirque,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,in,India,
1235105781579579392,@sonamakapoor @BazaarArabia Murgi dhone k baad 😂,Sonmkpur Bjarrbia chicken carrying a post,"Sentiment(polarity=-0.6, subjectivity=0.95)",-0.6,0.95,et,,
1235105760691892225,"@vinodkapri @DelhiPolice अबे bsdk कापड़ी, राहुल की तकलीफ़ तो समझ आती है कि क्यो डिप्रेशन में चले गए, तू किस ख़ुशी… https://t.co/Xl1STeERov",Vinodakapri dhillipolis bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,heart of my mother,
1235105674943594496,"@Gabbar2608Rawat Bsdk cricket khel, photo kyu khich rha🙁",Gabbar 2608 Rawat Bsdk playing cricket image pull over,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,उसके ख्यालों में,
1235105526146428928,@boxervijender To bsdk dikhayega kisey phir😂😂,Bosevijender so Bsdk show a re,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,United States,
1235105524854583296,@advani_kiara Ajii l*nd mera,Adwani_kiara Aji L * Nd mine,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235104959068164096,"@Shadabkhan372 @sardanarohit Yehi Tum Logon Me Kami Hai Ye Tujhe Bhadkau Nazar Nai Aaraha Hai
Kapil Mishra k bhasan… https://t.co/LjZoYiZmjm",Sdbkn 372 Srdanarohit Ahi you reduce people's will provocative look Nai R. Kapil Mishra of Basn,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,,
1235104867275780096,@QAIDI_NO_786 @_AwaraSRKian_ 🔔 bsdk😂😂😂😂,Khadi_no_786 _avrasrkian_ Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,India,
1235104838247038977,Kabhi porn dekhte time pakde gye hoo??,Sometimes I have time holding Watching Porn,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,tl,,
1235104570218393602,@SalmanNizami_ Le bsdk https://t.co/O4gmn8YGfz,The SalmanNizami_ bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,United States,
1235104476517801984,@SalmanNizami_ ओ bsdk वाले चाचा राहुल बाबा ने तुमको आलु से सोना बनाने की टेकनिक दे दी फिर उसके बाद भी 15 लाख चाहिए। 😀,SalmanNizami_ bsdk 15,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,बागी बलिया,
1235104259995123712,"आज का ज्ञान 😂👇
टायर मेँ नई ट्यूब डलवाकर
पुरानी वापिस ले लें वरना
अब्दुल bsdk गुलेल बना लेगा 😂🤣",bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,"New Delhi, India",
1235104122354847745,Gusa k mera pyaar💕 mera inteqam dekhegi,Gusa of my love see my Intekham,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,in,,
1235103841684574208,@SadabKohli Samundra kha h bsdk 😂😂😆,Sdbkohli sea food self Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Muzaffarnagar, India",
1235103434828730368,@king_18___ @CricketTards Chal BSDk https://t.co/86xA9KiDZI,king_18___ CricketTards Chal BSDk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Ballia, India",
1235103386170576896,@okaySTFU007 @daniel86cricket Chp re bsdk.,okaySTFU007 daniel86cricket Chp bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235103264258965505,@imtheguy007 @daniel86cricket Aur tu kon re bsdk😂😂,Indgi 007 Daniel 86 Krikket and you angle Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235103261926948864,@Usamahbinumar Bsdk jo tumny kya wo fair tha? 🌚,Usmabhinumar Bsdk which Tumni what she was fair,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9,in,,
1235103231736303616,"Dil Ne Ye Kaha Dil Se,

""Bsdk Pyaar Me Maat Padna Firse""",Heart said it heart 'Bsdk occur outperform in love again',"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,in,Mumbai,
1235103220436856833,New Account h BSDK Follow krle,New Account h BSDK Follow krle,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,in,,
1235103219690291200,"@SaketGokhale Bsdk tere jaise dallo ki vajah se riots hue hai, kuch nahi ukhad paoge kapil mishra ka tum 🐷🐽 guukhaale",Sketgokle Bsdk is Riys due Dllo like thee will not uproot Kapil Mishra you Gukhale,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,hi,,
1235103050588499971,Acha batao kbhi shaadi se pehle sex kiya h??,Tell me they never had sex before marriage,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ht,,
1235103027679211521,@AcharyaPramodk Bsdk,AcharyaPramodk Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,Kodawagodan,
1235102982963728384,"@AkhileshPSingh @BJP4India BSDk Congressi bikaawoo kyu hote hai!! 
Nehru ko Adwina ne nanga kharida..
Rajiv Gandhi… https://t.co/co8ef40zDl",Akileshpsing Bjp 4 India Bsdk Congress Bikawoo Why is Edwina and Nehru purchased nude .. Rajiv Gandhi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,"Beliaghata, Kolkata",
1235102951992995842,"@daniel86cricket You are dmb as fck 😂😂😂
Nikal bsdk
Virat is the best.",daniel86cricket You dmb fck Nikal bsdk Virat best,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,,
1235102578553180160,@lsrar_maseed @Aliwazirna50 Bsdk is pic main indian army ni nazar aa rhi tjhe?,lsrar_maseed Aliwazirna50 Bsdk pic main indian army ni nazar aa rhi tjhe,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,why would i tell you that? ,
1235102473771028480,"गोपाल गोली चलाता है तो नाबालिक 
शाहरुख गोली चलाता है आतंकवादी 
अजीब है
Mc bc bsdk वालो",Mc bc bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,"Rajnagar,Silchar, Assam",
1235102241700204544,@lokeshomkarvats @sagarikaghose Tu Bsdk phle apne ghr mei gareeb hindu hi rkh kr dikha de...phir baat krio...,Lokeshonkarwats Sagrikagose Teach thou keep the Hindu poor into your house Bsdk first ... then talk Corio ...,"Sentiment(polarity=-0.07500000000000001, subjectivity=0.4666666666666667)",-0.07500000000000001,0.4666666666666667,in,,
1235102085298806787,@enjoyinhell @jaydoshij @Puddin500 @regal_kingg @SherlynChopra Tum bsdk mera tasveer kahey daal rahe ho😡,"Anjoyinhel Jaydoshij Puddin 500 Rigl_kingj Serlidarchopra you Bsdk put my picture, why","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,🌳jungle🌳,
1235101979073851393,"@ShekharGupta @BhardwajAnanya @Samyak_01 Pubg fan था तो bsdk ,policeपे गोली क्यू चला रहा था ये जिहादी ,लगता है नशे… https://t.co/a9RC6s4bFb",ShekharGupta BhardwajAnanya Samyak_01 Pubg fan bsdk police,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,"Jilin, People's Republic of China",
1235101455633309696,@Officialneha After sexx,Officialneha After sexx,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235101447202549761,@Bantilodhi78 @ChouhanShivraj ये bsdk बिकने क्यों तैयार हो जाते हैं इसमें मामा का क्या दोष है,Bantilodhi78 ChouhanShivraj bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,"Morena, India",
1235101431813660673,@_AwaraSRKian_ BSDK paaji,_Avrasrkian_ Bsdk CAD,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,LONESOME TOWN LA,
1235101009170419712,@SanjayAzadSln BSDK दो कौड़ी का टिकट ब्लैकिया गली-गली गां$ मरवाकर अब इमाम बन रहा है।,Snjayjadsln Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,"Bahraich, Lucknow & Moradabad",
1235100904145055744,"@enjoyinhell @jaydoshij @Puddin500 @regal_kingg @SherlynChopra Bsdk tu gora hai aur wo bhi gori hai

Merko dekh ❤ https://t.co/5ToO2ZdsSm",Anjoyinhel Jaydoshij Puddin 500 Rigl_kingj Serlidarchopra Bsdk you blonde and she is also fair to see Merko,"Sentiment(polarity=0.35, subjectivity=0.45)",0.35,0.45,in,🌳jungle🌳,
1235100821399826432,@SalmanNizami_ Bsdk pahle kagaj to dikha  atankwadi kaum. 😂,Slmannijami_ Bsdk showing first paper terrorist nation,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,in,World's Largest Democracy.,
1235100785702080513,@ShekharGupta @BhardwajAnanya @Samyak_01 गुप्ता को चुभता है😂 BSDK ये भी बता इसके टूथ पेस्ट में नमक है या नही😂 MC,ShekharGupta BhardwajAnanya Samyak_01 BSDK MC,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,India,
1235100726067527680,@Ahirrrrrr @SherlynChopra bsdk Dani kaafi Nahi tere liye?,Ahirrrrrr Serlidarchopra Bsdk generous enough not to thee,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,in,😊,
1235100466880458754,@Sermed75 Apna kaam Kr BSDK,Ssermed 75 working car Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Karachi, Pakistan",
1235100155965136896,@sambitswaraj @ravishndtv bsdk,Smbitswaraj Rbisndutv Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,धाराशिव,
1235099129065295872,"@GauravT92618913 @yadavtejashwi ठीक हे में जा रहा हूं, जहां तू मुझे भेज रहा हे।और तुंझे ब्लॉक करके जा रहा हूं

लेकि… https://t.co/1R1qrRaDhc",GauravT92618913 yadavtejashwi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,India,
1235098939717603329,Bsdk.  Aur usko BATA de ki Woh adhyatmik guru BHI hai. Here these self apologetic . Pseudo liberals comes.. apna da… https://t.co/1T4QRW3pFE,Bsdk and him to tell he is spiritual master arm in arm Self Apologetik pseudo Liberals case .. your Dr.,"Sentiment(polarity=0.0, subjectivity=0.13333333333333333)",0.0,0.13333333333333333,in,In Your Weirdest Dream,
1235098713288134657,@SalmanNizami_ Afzal guru se MC ta hai isliye nahi milega bsdk,Slmannijami_ Afzal Guru religious requirement will not come Bsdk,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,in,"Iskul ke pichhe,Pipal ke niche",
1235098556194623488,@AA__RO @iamsanasrk @MaxxAryan_79 @AmjuSrkian @iamamaanlhan @Bollynews_2020 Tu pakda gya bsdk idhri name bolu ya DM mai 😹,A__ro Iamsonasrk Mggarya_79 Anjusrkian Iammanlhan Bollynus_2020 you caught Bsdk Idhari name Bolu or DM May,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,| fan account,
1235098554227556352,@imtheguy007 Bsdk kabhi Kohli ka dekha kya?,Indgi 007 Bsdk ever seen Kohli,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235098182985515008,"When Hindu Culprit : How hate speech convert a man in human bomb. Hindutva Terror spreading his legs.

When Muslim… https://t.co/SkiK9gaKfD",When Hindu Culprit How hate speech convert man human bomb Hindutva Terror spreading legs When Muslim,"Sentiment(polarity=-0.4, subjectivity=0.5)",-0.4,0.5,in,"New Delhi, India",
1235098163792379904,"@zoo_bear Ye bsdk ke back3pta karo iski koi ex, ya koi crush mulli hai kya?
Iski biwi iska sab background pta karo… https://t.co/4eheybuEG4",Jhu_beyr do this Bkk 3 brief the Bsdk Is there Eks or crush Mulli find out what the wife does all the background,"Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",0.0,0.3333333333333333,in,"Mumbai, India",
1235098078534758400,@Sooraj19679519 @sardanarohit BSDK Wo Bhadka Nahi Raha Hai Logo Ko,Surj 19679519 Srdanarohit Bsdk he is not inciting the people,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Nagpur, India",
1235098009794306048,@bhupend96295941 Bhai ye झोपड़ी का नहीं bsdk ka he,Bhupendr 96295941 brother these Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,und,delhi,
1235097968203542528,@Suhno_Ch0kro Bsdk😂😂😂,Suhno_Ch0kro Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,graveyard....❗❗,
1235097893914042369,@partha_mahapat @scroll_in @psychia90 Bhag bsdk,partha_mahapat scroll_in psychia90 Bhag bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,Baghpat 🔄 Ghaziabad,
1235097780009365505,@UmeshLokare @Akshay_g_1717 @ZeeNews Ha chutio sabko pata hai algav vad ka jahar waha ki netao ne bahut bhara hai l… https://t.co/4cLPdpCOtv,Poison Umeshlokare Akshy_g_l7l7 Jhinevs ha Chutio is well known isolation suit that many leaders are full of goals,"Sentiment(polarity=0.425, subjectivity=0.525)",0.425,0.525,hi,Vadodara,
1235097603429134336,@harsh_soni01 @raghunath7 @asadowaisi @scroll_in Teri Hangani Bandh Kar dunga bsdk.,Hrsh_soni 01 Raghunath 7 Adwaisi Scrol_in will make your Hangni dam Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235097545841336321,"@zoo_bear To ye Bollywood ke film star gaan marane ke liye bina soche samjhe bolte hai
Sala jab tak India me cinema… https://t.co/tTnoyuY2Tf",Jhu_beyr these speak indiscreetly to kill Bollywood film star John Sala until India Movies,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Mumbai, India",
1235097188847374337,@NaveerBinRazi @imaanneyy__ Bsdk jab wo bat kar ra tuo bech ma kyn bol re ( mera jism meri marzi) itna ha tuo lahor… https://t.co/1Vc13bHjV0,Nvirbinrji Imanniy__ Bsdk when he spoke to President Tuo sold Kyan speaking my body are my wishes so Tuo Lahore,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,tl,"Azad Kashmir, islamabad",
1235097134107463680,@KapilMishra_IND @eOrganiser Bsdk..,KapilMishra_IND eOrganiser Bsdk ..,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,Kurukshetra,
1235096897842372614,@_BlueRocket @ANI Bsdk filhal to tere abbu jo iran me he wo khatre me😂,_Bluaroket ani Bsdk currently thy father that Iran's threat,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,in,,
1235096853344968704,"Me: bol chatni 

Crush: chatni

Me: aaj se Tu meri patni 🤭

Crush: btao come ko Hindi Mai kya kehte hai?

Me: aao… https://t.co/DTGAA1qvO0",Speaking Ctni crush sauce made tell you my wife Crush today come to what in Hindi says,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,nahi btaunga,
1235096785942532097,"@MajorPoonia Ye bsdk yog kahe kar raha hai,
Namaz padhwao,","Mjorpunia These Bsdk yoga is, why pray Pdhwao","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,"Kanpur, India",
1235096644426723328,@MaxxAryan_79 @iamamaanlhan @YODDHA__007 Jalne k Liye Mtlb Pata Hona Chahiye Na Bsdk,Mggarya_79 Iammanlhan Yoddha__007 should find means of burning not Bsdk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,Where A-holes aren't allowed😬,
1235096286455422977,"@kapsology @narendramodi Chutiye, tujhe ye samajh aata hai na ki agar Modi ji kuch likhenge to uska impact hoga. He… https://t.co/rffskf9PzS",Kpsology Narendramodi Cutiye you they understand is not that Modi will write something that will impact o,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"New Delhi, India",
