id,original_text,clean_text,sentiment,polarity,subjectivity,lang,place,place_coord_boundaries
1235110175943483392,@moshekasher It’s cruel .. we know who coordinated this week (doesn’t get his hands dirty) and they must hate Joe .… https://t.co/iYhZPYqVMx,moshekasher It cruel .. know coordinated week get hands dirty must hate Joe,"Sentiment(polarity=-0.8000000000000002, subjectivity=0.9)",-0.8000000000000002,0.9,en,,
1235110174286688256,@docrocktex26 I sincerely hope Dems have finally accepted the fact that chasing the youth vote is pointless when th… https://t.co/vi1U3rQHRy,docrocktex26 I sincerely hope Dems finally accepted fact chasing youth vote pointless th,"Sentiment(polarity=0.08333333333333333, subjectivity=0.6666666666666666)",0.08333333333333333,0.6666666666666666,en,Texas / So Cal,
1235110172697202690,@Juinscp el favorito es trump,Juinscp favorite is trump,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,es,,
1235110172533522432,Iran Crosses a Key Threshold: It Again Has Sufficient Fuel for a Bomb https://t.co/NawFyaKaOO,Iran Crosses Key Threshold It Again Has Sufficient Fuel Bomb,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,,
1235110172063723525,"@The1JoeMarshall Facts, trump got meme potential",The1JoeMarshall Facts trump got meme potential,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,23,
1235110170838978560,"“I’m a designer who helped trump elected through my work, but I got  paid $250k base, so it’s all good. W/ the loop… https://t.co/9aOn3gYjuA",I designer helped trump elected work I got paid 250k base good W/ loop,"Sentiment(polarity=-0.050000000000000044, subjectivity=0.8)",-0.050000000000000044,0.8,en,"Brooklyn, NY",
1235110170776219660,@Masoom_Ladki1 Trump😂😂😂,Masoom_Ladki1 Trump,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,پاکستان,
1235110168519680000,"@cceichhorn1 @morgansam822 @PFTompkins Ah yes, it's obviously Bernie's fault Clinton lost to Trump in 2016.  This n… https://t.co/W1autuXQ0z",cceichhorn1 morgansam822 PFTompkins Ah yes 's obviously Bernie 's fault Clinton lost Trump 2016 This n,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,,
1235110168498769920,@PeteTheGreek13 @Sethsquatcho @amaliik3 @fairywench_1 @andymosk @jeremyscahill One side (Republicans) will go after… https://t.co/VkiVvYsRQE,PeteTheGreek13 Sethsquatcho amaliik3 fairywench_1 andymosk jeremyscahill One side Republicans go,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Kansas City, Missouri",
1235110168460816386,@JesseKellyDC @realDonaldTrump And Trump is so stupid (despite the fact hes beaten the left and fake news at every… https://t.co/xgFYLAGU7L,JesseKellyDC realDonaldTrump And Trump stupid despite fact hes beaten left fake news every,"Sentiment(polarity=-0.4333333333333333, subjectivity=0.6666666666666666)",-0.4333333333333333,0.6666666666666666,en,,
1235110168435863552,@thehill She’s sounds just like Trump. I don’t trust Gabbard. She’s up to something. Why in the world is she still in this?,thehill She sounds like Trump I trust Gabbard She something Why world still,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235110165923364864,@BorBorja1 @shaunking @kim @maddow She’s not talking about Sanders. Y’all are on some trump gaslighting shit now. #sad,BorBorja1 shaunking kim maddow She talking Sanders Y trump gaslighting shit sad,"Sentiment(polarity=-0.35, subjectivity=0.9)",-0.35,0.9,en,"In the Chuck, SC ",
1235110165034070016,He said his family is taking him off his health insurance so they can cover only her insurance. And his mom is a tr… https://t.co/ufHt6YvJ4p,He said family taking health insurance cover insurance And mom tr,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235110164186804225,I can’t wait for @realDonaldTrump to ruin creepy sleepy hair sniffing uncle @JoeBiden Trump exposed these frauds li… https://t.co/IugCX6QJUJ,I wait realDonaldTrump ruin creepy sleepy hair sniffing uncle JoeBiden Trump exposed frauds li,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,Ireland,
1235110163658338305,"@NateSilver538 Man Biden is one hell of a choice to go up against Trump, a very bad calculation. Even if you're a m… https://t.co/YzuQwZqDCV",NateSilver538 Man Biden one hell choice go Trump bad calculation Even 're,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.6999999999999998,0.6666666666666666,en,,
1235110163641589760,"@WhatRUDoing34 @hutchinson @EliotETC @Laker622 @MattDannevik Ultimately, would you rather that or Trump?",WhatRUDoing34 hutchinson EliotETC Laker622 MattDannevik Ultimately would rather Trump,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,Singapore,
1235110162345549825,@PetiteNicoco just like trump built a wall,PetiteNicoco like trump built wall,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235110160781078528,@carriecoon The media in the UK helped get our own Trump as pm. Don't want another 4 years of DT,carriecoon The media UK helped get Trump pm Do n't want another 4 years DT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"England, United Kingdom",
1235110159682129920,Dahaaam...Trump dropping truth bombs. https://t.co/nfbX8FeRzM,Dahaaam ... Trump dropping truth bombs,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,California,
1235110159212359680,@Momoffour57Rose @Koreen68 @BrandonBeckham_ @realDonaldTrump Don’t believe anything but trump? And it’s not a cult???   God help you...,Momoffour57Rose Koreen68 BrandonBeckham_ realDonaldTrump Don believe anything trump And cult God help ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Columbus, OH",
1235110159157841920,"@namirph @funder What do you expect from these clowns, Trump ETC has lied from day one, what is going to change, wh… https://t.co/EPfs9FQmrC",namirph funder What expect clowns Trump ETC lied day one going change wh,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235110158172209153,@NothingBurger45 Biden is a disgusting old man with terrible policies and a bad temper. He can’t even speak properl… https://t.co/bqb4qpDrbs,NothingBurger45 Biden disgusting old man terrible policies bad temper He even speak properl,"Sentiment(polarity=-0.6499999999999999, subjectivity=0.7166666666666667)",-0.6499999999999999,0.7166666666666667,en,,
1235110157656477696,@FightBack2020 @People4Bernie They been doing the same exact thing to trump for 4years. You gotta see the parallels… https://t.co/gkyZTQds37,FightBack2020 People4Bernie They exact thing trump 4years You got ta see parallels,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,,
1235110157245280257,Prominent Republicans mock Trump’s legal claims in Supreme Court brief — and debunk president’s ‘absolute immunity’… https://t.co/hr4KCTYthu,Prominent Republicans mock Trump legal claims Supreme Court brief debunk president absolute immunity,"Sentiment(polarity=0.22499999999999998, subjectivity=0.6083333333333333)",0.22499999999999998,0.6083333333333333,en,"Detroit , Michigan 🚘",
1235110156326723584,Super Tuesday turnout suggests Biden is a better bet to beat Trump than Sanders https://t.co/Q4qqBSHtuu via @Yahoo,Super Tuesday turnout suggests Biden better bet beat Trump Sanders via Yahoo,"Sentiment(polarity=0.41666666666666663, subjectivity=0.5833333333333333)",0.41666666666666663,0.5833333333333333,en,Southwest Desert of The U. S.,
1235110155655630849,@DebraMessing @JoeBiden Trump is the best president.,DebraMessing JoeBiden Trump best president,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,Memphis,
1235110155362000896,I don’t always retweet Trump statuses but when I do it’s because they’re bourgeois on bourgeois violence and I alwa… https://t.co/0K7f8dPsYp,I always retweet Trump statuses I bourgeois bourgeois violence I alwa,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Carlton, Melbourne",
1235110155030646784,@TechSpatiales @VincentPrivat Naaaaaan tu casses le mythe là. Il fallait dire que tu avais réussi à faire déclassif… https://t.co/qsAXvf9Eym,TechSpatiales VincentPrivat Naaaaaan you break the myth had to say that you had succeeded to r classifier,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,fr,,
1235110151259975682,"@RichardVeii PEOPLE DON'T LIKE BLOOMBERG:
*COLD N.Y. JEWISH BUISNESSMAN.
*MADE BILLIONS OFF AMERICANS.
*RACIST TO B… https://t.co/1h7p9APqre",RichardVeii PEOPLE DO N'T LIKE BLOOMBERG *COLD N.Y. JEWISH BUISNESSMAN *MADE BILLIONS OFF AMERICANS *RACIST TO B,"Sentiment(polarity=-0.3, subjectivity=0.5)",-0.3,0.5,en,,
1235110150932795393,@realDonaldTrump Trump is so pathetic.,realDonaldTrump Trump pathetic,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0,en,Virginia,
1235110150664404992,@CNN Of course he did. This is how you win elections in these days. Make it very hard for the demographic that will… https://t.co/8ik8EyYx8Z,CNN Of course This win elections days Make hard demographic,"Sentiment(polarity=0.25416666666666665, subjectivity=0.4708333333333333)",0.25416666666666665,0.4708333333333333,en,,
1235110149842284544,@WilliamRWalcott @shaunking @ProudResister @MSNBC @maddow @BernieSanders Just like people who voted for trump weren’t swayed by Russia.,WilliamRWalcott shaunking ProudResister MSNBC maddow BernieSanders Just like people voted trump swayed Russia,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235110149632610306,"hello there, QryptoCentral did a review of Digital is the Cash a book written by @nathaniel_luz of @Dashpay.… https://t.co/Mn7sEOPEBS",hello QryptoCentral review Digital Cash book written nathaniel_luz Dashpay,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Constantinople,
1235110149548724224,"@BrandonBeckham_ @realDonaldTrump Biden or Sanders? Whatever, Trump is already re-elected.",BrandonBeckham_ realDonaldTrump Biden Sanders Whatever Trump already re-elected,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235110146608521216,Fed #corona yı etkilerini vb. sebep gösterip ani #faiz indirimi yaptı. Şimdi Trump a virüs mü demek istedi aceebaaa 😉😏,Corona effects of the Fed's interest rate cuts made so sudden reason SteriPEN g Now there Trump wanted to say aceebaa,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,tr,,
1235110145954177024,if biden wins the democrat vote i just hope people don’t throw immature tantrums and make the same mistake the last… https://t.co/4T6HTxUl4T,biden wins democrat vote hope people throw immature tantrums make mistake last,"Sentiment(polarity=0.15, subjectivity=0.13333333333333333)",0.15,0.13333333333333333,en,icon by @POKOPPANG,
1235110140442861568,"Dear God, Bernie Bros are determined to ensure a second Trump term, aren't they? If Biden wins, which looks much li… https://t.co/HDDLmZbBGi",Dear God Bernie Bros determined ensure second Trump term n't If Biden wins looks much li,"Sentiment(polarity=0.16666666666666666, subjectivity=0.13333333333333333)",0.16666666666666666,0.13333333333333333,en,Leeds,
1235110139528527872,"@Dan_Marsh_ @jimmy_dore @TulsiGabbard So has Obama, Trump, Hilary Clinton, Pelosi &amp; other US senators, but it’s Tul… https://t.co/pPrtjHIvXr",Dan_Marsh_ jimmy_dore TulsiGabbard So Obama Trump Hilary Clinton Pelosi amp US senators Tul,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Haxanville, FL",
1235110137070784512,@Lindylou567 @yuyanami01HQ @labor_law_dad @KyleKulinski @nytimes @BernieSanders @MikeBloomberg @ewarren @DNC No point voting for Blue Trump,Lindylou567 yuyanami01HQ labor_law_dad KyleKulinski nytimes BernieSanders MikeBloomberg ewarren DNC No point voting Blue Trump,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,,
1235110135959130112,"@realDonaldTrump The biggest loser, by far, will be the US and ROW if Narcy #Trump goes for a 2nd term! Way to go USA 🇺🇸!",realDonaldTrump The biggest loser far US ROW Narcy Trump goes 2nd term Way go USA,"Sentiment(polarity=0.05, subjectivity=0.5)",0.05,0.5,en,"Neuschwanstein, Bayern",
1235110134499749889,@benshapiro Good Job!! Now we get 4 more years of Trump https://t.co/HsOMt3MJMQ,benshapiro Good Job Now get 4 years Trump,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,,
1235110134138847233,"The best thing the Democrats could do now is hand the torch to biden, as much as I dont like it. Billionberg should… https://t.co/QgHr3jyCSo",The best thing Democrats could hand torch biden much I dont like Billionberg,"Sentiment(polarity=0.6, subjectivity=0.25)",0.6,0.25,en,United states of America ,
1235110132851396609,"@jumoffit @RobertBriggsDy2 @lhfang So you admit the progressive base is just as strong as it was in 2016, and Joe s… https://t.co/3cL4HzR08R",jumoffit RobertBriggsDy2 lhfang So admit progressive base strong 2016 Joe,"Sentiment(polarity=-0.18333333333333338, subjectivity=0.8666666666666667)",-0.18333333333333338,0.8666666666666667,en,,
1235110130363977728,@awwHALEnaww @CharlesMBlow You do realize Biden will lose all these states to Trump in the general if he is the nominee right?,awwHALEnaww CharlesMBlow You realize Biden lose states Trump general nominee right,"Sentiment(polarity=0.16785714285714287, subjectivity=0.5178571428571428)",0.16785714285714287,0.5178571428571428,en,,
1235110130317955072,@Claysammet_64 @DeaThShiNoBi403 @Jjmahoney99 @Quints_Revenge You're supporting someone who's acting as a spoiler fo… https://t.co/NRBmHzec17,Claysammet_64 DeaThShiNoBi403 Jjmahoney99 Quints_Revenge You 're supporting someone 's acting spoiler fo,"Sentiment(polarity=0.125, subjectivity=0.125)",0.125,0.125,en,Iowa,
1235110129831309313,@Comey @amyklobuchar @JoeBiden You think Trump fears Biden?😂,Comey amyklobuchar JoeBiden You think Trump fears Biden,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,United States,
1235110129441230848,Trump and GOP having emergency meeting to decide which of their plans to cancel the election to go with.,Trump GOP emergency meeting decide plans cancel election go,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235110120557654017,El mayor error del pacto EEUU - Talibán sale a relucir apenas horas después de firmarse: Trump llama a los talibán… https://t.co/9rMcucaDFP,The biggest mistake of the covenant US Talib n shine comes just hours after signing the Trump called talib n,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,Tehroon,
1235110120436068352,@IddiC @kruppofnoodles @AnaJusticia2 @CNNPolitics no he is not - Entire Europe is already preparing for another 4 y… https://t.co/eHNgfdZ8u9,IddiC kruppofnoodles AnaJusticia2 CNNPolitics Entire Europe already preparing another 4,"Sentiment(polarity=0.0, subjectivity=0.625)",0.0,0.625,en,Earth,
1235110119811059717,People are really saying if it’s Biden against Trump they’re not even voting like there isn’t a whole fucking write… https://t.co/X8o1nCx5Gc,People really saying Biden Trump even voting like whole fucking write,"Sentiment(polarity=-0.06666666666666665, subjectivity=0.46666666666666673)",-0.06666666666666665,0.46666666666666673,en,"Phoenix, AZ",
1235110119391629312,"@HoodlumRIP Trump was running....against the hit in the mirror.

Moron really.",HoodlumRIP Trump running ... .against hit mirror Moron really,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.6)",-0.30000000000000004,0.6,en,USA,
1235110118552829953,IF TRUMP FOUND THE CURE FOR CANCER DEMS WOULD STILL BITCH AND MOAN!! DEMS LIED AND TRIED EVERYTHING TO GET HIM OUT… https://t.co/FWX7ohLgTq,IF TRUMP FOUND THE CURE FOR CANCER DEMS WOULD STILL BITCH AND MOAN DEMS LIED AND TRIED EVERYTHING TO GET HIM OUT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Oklahoma, USA",
1235110118208843776,TL asleep? I’d rather have 4 more years of Trump than Biden...,TL asleep I rather 4 years Trump Biden ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Minneapolis, MN",
1235110118003376128,@juliedeplorable @Debwrightjones @DailyCaller I don't know and don't care what you saying; I do not trust Jeff Sess… https://t.co/15IoRQ99SE,juliedeplorable Debwrightjones DailyCaller I n't know n't care saying I trust Jeff Sess,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en, OK,
1235110117512634369,@realJordanSayre @daveanthony You probably won’t be able to vote after a 2nd Trump term or ur vote will mean as muc… https://t.co/6ZmPXlJFNR,realJordanSayre daveanthony You probably able vote 2nd Trump term ur vote mean muc,"Sentiment(polarity=0.0625, subjectivity=0.4375)",0.0625,0.4375,en,washington state,
1235110115918958593,@Roflsaurus16 @DKThomp Biden got 100's millions in MSM coverage in a week. Just like trump did in 2016.,Roflsaurus16 DKThomp Biden got 100 's millions MSM coverage week Just like trump 2016,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Texas, USA",
1235110115130216449,@matteorenzi Secondo i sondaggi l’unico che può battere #trump è #Sanders2020.  Allora da bravi esponenti di sinist… https://t.co/IRNiH2HgfC,Matteo Renzi According to surveys the only one who can beat trump Sanders2020 So as good representatives of sinist,"Sentiment(polarity=0.35, subjectivity=0.8)",0.35,0.8,it,,
1235110114836639744,@Guldenhof_Hans Bloomberg zei deze week: Trump eet ze op voor de lunch.,Guldenhof_Hans Bloomberg said this week Trump eats them for lunch,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,nl,,
1235110113784008704,I really want people to who are happy for Joe tonight to realize how *fucked* they are heading into the general ele… https://t.co/CVTGxFg5mu,I really want people happy Joe tonight realize *fucked* heading general ele,"Sentiment(polarity=0.11250000000000002, subjectivity=0.6)",0.11250000000000002,0.6,en,Central Park,
1235110110281654272,U.S. Weighs Paying Hospitals for Treating Uninsured Virus Patients https://t.co/V1GcVyocH3,U.S. Weighs Paying Hospitals Treating Uninsured Virus Patients,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Small Island Pacific Northwest,
1235110109295984640,not sure how democrats think their party is progressive when they disrespect the left 24/7 on the teevee rather than go after trump,sure democrats think party progressive disrespect left 24/7 teevee rather go trump,"Sentiment(polarity=0.25, subjectivity=0.4444444444444444)",0.25,0.4444444444444444,en,,
1235110109245628416,@BritishPolitico @cozmeesah @prhyde91 @alexbagheri @i_malenny @voodoodaddie @BernForBernie20 @krystalball If you ha… https://t.co/Ev8FFq1O9I,BritishPolitico cozmeesah prhyde91 alexbagheri i_malenny voodoodaddie BernForBernie20 krystalball If ha,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,San Fransisco,"[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]"
1235110108947820544,@NYTHealth Don't worry. We don't believe anything Trump says anyway.,NYTHealth Do n't worry We n't believe anything Trump says anyway,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235110108784480256,"@Katpa73 I'm still not sure about Trump supporters role in this poll.
I think they could try to get a weak candidate on Dem side.",Katpa73 I 'm still sure Trump supporters role poll I think could try get weak candidate Dem side,"Sentiment(polarity=0.0625, subjectivity=0.7569444444444444)",0.0625,0.7569444444444444,en,Germany,
1235110108587339777,@RashidaTlaib @BernieSanders Biden beats Trump in all polls too. Depends on the time of day and what source you’re… https://t.co/J3lqY7IUhT,RashidaTlaib BernieSanders Biden beats Trump polls Depends time day source,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Orono, ME",
1235110107802791937,"I KNOW A NUMBER OF PEOPLE WHO WENT TO VOTE FOR TRUMP, EVEN THOUGH IT DIDN’T MATTER:

Bill Weld… https://t.co/HBC0oRLwyY",I KNOW A NUMBER OF PEOPLE WHO WENT TO VOTE FOR TRUMP EVEN THOUGH IT DIDN T MATTER Bill Weld,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"California, USA","[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]"
1235110106750046209,@MorrisBai_ @NBCNews Actually I do what.....? 65-70 million Americans are not going to vote for Bernie. Let that si… https://t.co/XE1sB4vKEf,MorrisBai_ NBCNews Actually I ... .. 65-70 million Americans going vote Bernie Let si,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,,
1235110105760165890,🦉💭 President Trump and Rand Paul  Stand as One https://t.co/khn95weyh3,President Trump Rand Paul Stand One,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235110104283803650,Trump Is Trying to Remove Millions FromHealth Insurance as Coronavirus Spreads https://t.co/m2YQvfEvH0 via @vice,Trump Is Trying Remove Millions FromHealth Insurance Coronavirus Spreads via vice,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Japan,
1235110102643781632,@AP @JoeBiden @BernieSanders If you want the black vote you have 2 convince them you can beat trump..plain and simp… https://t.co/znLHyZhv1H,AP JoeBiden BernieSanders If want black vote 2 convince beat trump..plain simp,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.43333333333333335)",-0.16666666666666666,0.43333333333333335,en,,
1235110100609593344,"@JJ_vonZ @martenlu Das „Establishment“. Wieder so Trump mäßig. Muss man sich nicht wundern, wenn man nur den Demokr… https://t.co/8V97yQZUrv",JJ_vonZ martenlu The establishment Again Trump ig Do not be surprised if only the Democr,"Sentiment(polarity=0.05, subjectivity=0.95)",0.05,0.95,de,"Osnabrück, Deutschland",
1235110100173377537,Trump freed Rocky &amp; is homies with Kanye that’s wavey af,Trump freed Rocky amp homies Kanye wavey af,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Fullerton, CA",
1235110099636473856,@NYGTEAM @ddewfabale @wokeup123 @ProudResister Biden literally has Alzheimer’s disease.  There’s lots of evidence t… https://t.co/pEN2EVfE2d,NYGTEAM ddewfabale wokeup123 ProudResister Biden literally Alzheimer disease There lots evidence,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,The DNC is Rigged  ,
1235110099527467009,"Trump dă palme de maestru coloniei România şi, cine să fie Iohannis pentru el, decît prostănacul acela care îi furn… https://t.co/PnkXJD8xiI",Trump Rom nia colony palms master who is stupid nacul December Johannis for him that the ants,"Sentiment(polarity=-0.7999999999999999, subjectivity=1.0)",-0.7999999999999999,1.0,ro,Bucuresti,
1235110098902507520,"@Taniel Daniel, will you give your views on your preferred candidate and candidate more likely to beat Trump? Or do… https://t.co/vQdM7Tau6Q",Taniel Daniel give views preferred candidate candidate likely beat Trump Or,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,"Melbourne, Victoria",
1235110098785013761,"no matter what else you think of Trump, if you were on twitter during his ascendancy, 2010-2015, you have to acknow… https://t.co/lSpLErbX6s",matter else think Trump twitter ascendancy 2010-2015 acknow,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,~the waves~,
1235110098579517441,"@UnfilteredShade When Trump laughs and buttfucks every progressive initiative brought up the next four years... enjoy it, I guess?",UnfilteredShade When Trump laughs buttfucks every progressive initiative brought next four years ... enjoy I guess,"Sentiment(polarity=0.2, subjectivity=0.25)",0.2,0.25,en,Slumberland.,
1235110097153482753,"@Divinity11 @TaraHen31 Yes, let’s completely ignore the Bernie coalition of young people of all races, latinos and… https://t.co/e2JrX5pB9P",Divinity11 TaraHen31 Yes let completely ignore Bernie coalition young people races latinos,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,Virginia,
1235110095823859712,@JasperJay40 @JoeBiden ...to being obliterated by Trump,JasperJay40 JoeBiden ... obliterated Trump,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"‘Straya, mate",
